user_id,item_list
8203,2818 2805 8765 10634 12194 2834 6325 8771 12417 10684 
8204,5562 4769 5508 5113 7581 7437 10227 6404 8635 3805 
8205,197 4657 192 194 4634 10068 3805 5561 4702 15222 
8206,8638 10227 12469 6289 4657 5113 8666 2301 197 9461 
8207,189 187 8214 192 194 10067 17835 5645 10227 4691 
8208,3565 3566 3527 3593 4747 3528 3533 7592 3534 3576 
8209,15417 7472 7650 10229 6731 17027 14348 1967 4201 5387 
8210,3572 3566 5416 3593 8982 7581 3568 8414 3582 8984 
8211,8306 9475 15030 9126 4082 15031 5433 8564 4083 10725 
8213,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
8214,16292 11905 10587 10579 12865 12754 2612 12209 9332 4169 
8215,12391 17346 10849 10870 4965 4862 16503 4992 17894 10067 
8216,8638 6289 4410 5113 7581 10227 6404 4844 3806 14847 
8217,234 12852 231 5494 494 17620 151 9035 3992 319 
8218,7443 12257 8347 4719 12259 4792 3806 4691 4795 8361 
8219,4844 6289 10466 6018 8481 5112 4410 4358 7310 5114 
8220,8445 10466 8481 8635 5297 18143 6289 1212 187 5113 
8221,7495 7493 5724 3842 5723 5113 5737 5752 4251 4010 
8222,3565 15114 10068 3594 197 5189 8982 3582 738 9446 
8223,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8224,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
8225,5562 8523 5112 6289 724 17547 11902 4844 8481 4057 
8226,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
8227,16293 7197 8417 10784 4458 17964 14972 7466 6136 6065 
8228,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
8229,3572 9203 9202 9206 3566 9201 4723 8982 3593 15496 
8230,3572 3565 8567 5147 6526 5112 7581 4762 9446 5113 
8231,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
8232,17865 7661 7657 7662 5602 4440 14214 16307 5603 17871 
8234,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
8235,5142 2301 5128 8009 4762 5147 8638 8940 5553 5554 
8236,6793 6404 12469 8186 6714 15119 10569 6710 6707 6796 
8237,3790 3792 11220 11218 18248 14138 15989 12644 4082 16643 
8238,4711 17750 4712 4727 17748 4731 6167 4726 194 5338 
8240,5916 3920 2474 15755 1651 4235 14073 8852 4785 4783 
8241,7581 8666 5895 5896 4197 8635 10227 8667 4242 8526 
8243,7335 4357 4359 7332 17870 16374 4719 4717 5725 3572 
8244,8638 10227 12469 6289 4657 5113 8666 2301 197 9461 
8245,7581 8668 7584 6286 9115 7887 8666 5910 1680 1212 
8246,4687 4691 5610 3541 15892 5297 189 7661 6545 7657 
8247,4748 15710 12469 5044 3806 15119 4514 5927 3525 4708 
8248,3879 3876 4057 10466 8635 6289 8481 15119 9206 15120 
8249,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
8250,8638 10227 12469 6289 4657 5113 8666 2301 197 9461 
8251,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8252,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8253,197 3566 194 187 4724 4705 8982 3593 4346 12469 
8254,10466 10068 6289 5113 15228 15226 15225 8213 8635 8445 
8255,11487 8048 14066 5322 4306 8872 4697 11835 4621 5137 
8256,8638 10227 12469 6289 4657 5113 8666 2301 197 9461 
8257,3807 5560 5044 4629 3815 5510 724 6943 8523 11863 
8258,13578 14501 6954 7479 537 16557 16874 14972 13498 8456 
8259,80 10644 13273 14770 1889 13137 7947 664 1551 14137 
8260,8445 4844 8666 8526 8635 8638 6289 1212 6404 197 
8261,4201 3765 4302 17529 4276 53 4167 10429 4051 7174 
8262,6528 7581 8526 9446 8666 8445 3565 8008 7496 197 
8263,10227 6530 8635 3572 5593 6404 7581 4209 9461 4410 
8264,4630 17957 4763 4691 7607 4394 3806 7609 4687 5560 
8265,1105 4795 4792 1398 5455 4768 164 14175 9638 14214 
8266,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
8267,16661 9476 9477 18179 7455 12705 15030 6462 17765 5297 
8268,5469 4629 4748 5044 5223 5221 5220 17866 5466 5510 
8269,5194 5192 6798 16661 4983 4771 4985 5189 9228 4629 
8270,127 3537 4687 4696 4693 3541 6159 4695 4062 4703 
8271,6404 10227 4410 4279 4844 8666 4280 7581 8638 5113 
8272,3860 17398 3130 13916 17779 16706 2394 14986 12026 6343 
8273,3568 8565 6530 8567 3572 10067 8506 8563 8984 10227 
8275,3566 4634 15101 18167 15102 4658 5645 197 12469 3593 
8276,10067 5143 5731 2301 1212 10469 5275 4480 60 4057 
8277,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8278,5611 6810 14718 5635 6605 8682 4990 6452 6947 6309 
8279,13206 3655 7496 7493 3627 13215 5736 13210 3626 3842 
8280,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8281,3572 4634 4658 3566 15384 5174 8414 1889 7581 9461 
8282,1209 6292 3146 4844 10466 7310 5297 10227 5296 5113 
8283,7704 7710 4691 5508 4693 7655 4687 7687 7651 724 
8284,3572 3565 6526 7581 9446 5562 9461 9199 4660 3566 
8285,5297 6296 16213 5294 5301 8483 5265 5115 7708 4904 
8286,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8287,9263 9259 9264 4932 8204 18248 3822 17968 10011 4931 
8288,7823 4019 4018 7135 4275 5645 8872 3008 13967 15950 
8289,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
8290,5661 15891 6359 16292 3278 5499 1262 520 7880 12038 
8292,3922 4361 17955 8481 5113 6289 197 8982 10466 6292 
8293,5650 11734 13837 5656 8034 15908 2693 11733 736 3844 
8294,9228 3805 3105 5732 10914 14865 14864 4033 11733 10227 
8295,11734 738 737 736 15908 17550 4082 8075 5143 4984 
8296,17951 2761 8620 17957 6016 17955 5721 12532 16281 372 
8297,3565 3566 8982 7883 7491 5007 3593 5562 197 3806 
8298,197 189 6798 192 6794 187 15892 3105 8508 4977 
8299,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8300,3105 14851 5203 5204 5202 10142 14865 14870 5189 11530 
8301,3589 7437 3587 3590 5409 3402 3897 12205 14803 12038 
8303,8523 5508 8506 8508 5562 5281 8515 8516 5276 8668 
8304,5695 6309 17995 3992 10117 8213 4448 5520 5753 2288 
8305,8666 5897 8638 8526 12469 10227 3105 9477 5142 8667 
8306,3566 9475 7581 15030 8982 8666 12469 3593 9446 8526 
8307,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8308,10112 8914 8915 3654 7495 3842 7496 2506 7493 2292 
8309,5380 12383 5450 7972 2372 4066 16109 15512 3056 3565 
8310,3922 9303 4034 10227 3807 6289 6404 5113 8666 7581 
8311,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8312,15114 16137 15800 4284 6404 8347 18175 4748 9461 6530 
8313,10067 197 189 15101 4687 8849 6530 3572 4711 15102 
8314,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
8315,3897 18185 12353 5554 4396 15412 14154 4184 10257 10463 
8316,13831 3245 3608 14179 3848 67 8261 3827 6144 3805 
8317,3251 3254 9940 7078 18185 9941 10184 7017 9939 16035 
8319,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
8320,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
8321,4634 4658 9451 5554 4728 8940 8011 5553 9461 13577 
8322,7495 8306 7493 8309 6292 4640 5562 4770 6289 6043 
8323,5142 5128 4762 8638 5147 1023 5645 10067 5297 6648 
8324,3654 7496 3842 7493 7495 18019 18020 5742 5736 7494 
8325,5593 8635 4127 12874 4440 9430 3624 8664 10152 10153 
8326,5829 10557 8736 12439 5830 4013 6228 5275 6229 194 
8327,17951 15151 15152 9580 12138 17452 5671 8978 17694 13894 
8328,7496 7493 15101 3655 15100 5736 7581 8666 15102 12469 
8329,192 194 187 8481 6289 17955 15799 4691 10055 5113 
8330,7496 5736 3655 7495 7493 5737 5752 5060 10227 4010 
8331,5508 5203 5202 5297 3805 17836 10466 5113 7651 724 
8332,5406 9485 11933 4739 551 3833 4434 14320 13254 5327 
8333,5297 15892 5114 5296 5115 4070 12038 18100 5617 4779 
8334,3569 6799 6793 15120 6916 3572 8627 10650 15119 3565 
8335,9018 5695 2736 8856 8854 2745 3827 1952 1664 2732 
8336,8306 8309 5416 10225 5589 4762 10350 6457 5340 5537 
8337,197 189 192 6202 3807 6203 6201 6200 9939 15716 
8338,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8339,4658 8306 9461 18141 11734 5921 6530 15101 11733 8414 
8340,5113 10469 5115 6018 4057 4018 5112 10141 14847 6798 
8341,11733 735 15908 738 15398 4702 5700 17550 13837 6793 
8342,18259 4197 5520 1750 13619 10466 15100 8825 6393 5203 
8343,4706 5562 5508 3807 4720 5560 3516 3805 12642 4358 
8344,4634 4658 1691 2301 379 18094 5142 18101 1694 5136 
8346,4035 4033 3898 4361 9224 4365 9228 4194 17558 4124 
8347,5113 6289 4844 8635 14847 10466 7581 6018 8445 4410 
8348,3580 9224 3922 4034 4365 5455 4035 1041 16182 4123 
8350,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
8352,8309 8308 10163 8564 9448 10169 7199 17783 6982 10166 
8353,4657 4634 3806 5562 11782 4838 12357 8031 620 4976 
8354,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8355,8666 7581 8179 8667 6018 10227 14839 5430 8526 8635 
8356,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8357,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8358,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
8359,8257 6292 4844 10466 7310 7352 10227 4420 5113 8638 
8361,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8362,9461 10382 5593 4638 8635 8666 10067 10784 1943 588 
8363,3251 6229 18185 7310 10227 8666 8526 5142 5562 10097 
8364,3565 3566 9302 8638 5142 1944 4693 9133 10067 8982 
8365,10227 6404 7260 4280 4844 7310 4279 4410 8668 13691 
8366,17507 17506 17508 5857 2791 1529 1632 12936 4030 5288 
8367,15120 15114 10068 8516 379 18094 9461 18101 194 3073 
8368,6552 7664 6551 741 10116 3624 5525 3420 14251 5387 
8369,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8370,8983 7207 613 566 1273 6060 10233 6065 10581 14576 
8371,197 189 192 6404 8635 4844 4128 6289 10466 4410 
8372,127 5275 5926 187 131 4691 15841 14800 5940 6159 
8373,8666 12469 7581 9303 197 9126 189 192 3565 6526 
8374,7659 7657 16240 16219 16179 5645 5296 889 4522 16178 
8375,4123 4124 4361 4194 17559 7335 4365 4035 7334 3922 
8376,12040 13886 15668 11874 13705 9435 1228 7580 7781 10808 
8377,3807 5560 5044 4629 5510 724 6943 4630 18288 373 
8378,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
8379,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8382,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8383,197 192 194 3593 5297 8982 8984 3901 17955 9128 
8384,11734 739 735 15908 737 738 736 13837 13838 10813 
8385,5143 5113 6648 7584 4658 5034 5142 16209 5196 3568 
8386,4634 4658 4728 9461 4638 4637 8306 6648 197 8666 
8387,9477 8506 15030 14530 7580 14597 8508 6202 17527 15031 
8388,3572 3565 6526 12469 3566 8666 9303 9446 8668 5135 
8389,7657 7659 7661 4795 4792 6213 5455 4738 507 8984 
8390,3681 10615 15369 2125 9225 7868 3920 9037 3956 5550 
8391,16178 16179 15715 4708 15717 231 8526 17873 5297 6821 
8392,189 192 10227 194 8666 8349 187 7581 17957 7496 
8393,3105 10142 8563 14870 14847 5530 8567 4691 3104 4634 
8394,4806 7602 9334 9305 8984 9302 9124 5416 5429 4805 
8395,11734 739 735 15908 737 738 736 8445 3568 13837 
8396,16711 16712 16702 16709 1900 6043 16701 16704 10846 17951 
8397,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
8398,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8399,7325 13187 6971 3822 9229 7326 7336 12977 1578 13292 
8400,4192 5113 13863 7332 1694 9655 7325 6824 14089 4018 
8401,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8402,5682 4358 13005 12152 4159 6159 13028 18175 15773 18016 
8403,4657 4658 15707 7172 4728 8666 5296 10068 8506 2835 
8404,16661 7259 2301 4783 5297 15892 4634 6286 189 7584 
8406,15713 18158 18233 18148 114 18235 18157 18230 18168 18162 
8407,3565 8982 15496 8414 7592 3566 6526 3785 3572 8984 
8408,3566 10068 3593 8982 7581 6685 2301 8638 8414 529 
8409,5095 5693 8853 11172 8280 8284 5678 16186 17782 4990 
8410,4279 5562 3805 5561 1212 8635 3568 5593 4657 724 
8411,4035 4033 6289 3922 9228 6404 9229 10227 4361 5113 
8412,5528 3653 5696 686 5519 7668 17580 7144 15329 10616 
8413,6528 9446 7581 3565 8008 8414 3572 12469 9303 8526 
8414,5176 5174 4777 18226 11063 234 14716 4775 5211 4774 
8415,2882 2887 2884 11827 10657 14649 2855 15500 2856 15760 
8416,18098 18095 9930 18092 10390 18097 18094 18093 18100 18101 
8417,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8419,11630 2197 12871 16828 10896 6973 12872 10214 9075 109 
8420,4657 4279 4634 4728 4693 6404 7310 4720 4844 4687 
8421,192 187 194 6528 8414 4844 4654 8666 17955 4657 
8422,4280 5297 2301 5296 15892 6289 621 4779 619 5143 
8423,5135 10152 10153 8556 10157 10155 4783 8664 6194 1034 
8424,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8425,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
8426,4728 739 4638 735 1105 8666 6228 736 11733 9461 
8427,10067 2301 11782 5142 4762 10227 10466 8638 5128 8483 
8428,6404 10227 4410 4279 4844 8666 4280 7581 8638 5113 
8429,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
8430,4657 4634 5645 5112 8483 7496 8481 7493 10466 5296 
8431,18153 7375 7374 16162 7371 7376 8790 7370 17836 116 
8433,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
8434,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8435,2273 6961 10405 853 13254 16691 13208 7020 4339 14012 
8436,11734 735 11733 737 15907 13837 736 4691 11309 738 
8437,4234 4427 6056 14304 2186 6466 1815 9497 9201 3880 
8438,9303 12357 12358 9302 4832 5429 4806 7602 10528 15112 
8439,4882 10067 7581 13936 2301 10227 14847 5113 6289 5143 
8440,12469 12517 4 13202 8040 8526 15101 8306 15118 18344 
8441,1943 3593 3898 3582 10142 9204 9203 11451 9199 7592 
8442,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
8443,12646 5297 17955 14847 5294 14613 4340 15891 8473 4037 
8444,8481 187 197 5113 5562 189 6289 7581 192 8982 
8445,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
8446,9093 9477 4669 4671 9303 1904 2500 4437 1698 2499 
8447,4634 4658 16293 15102 4279 189 5118 15031 192 15099 
8448,7192 12469 4439 14251 9461 8414 7659 8111 8445 18343 
8449,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8450,6691 4762 5139 2301 5722 10166 8666 5204 8478 4481 
8451,4034 9132 3922 9224 4035 17559 13590 4927 4028 17558 
8452,4771 6404 6289 5114 10466 10995 6292 10227 5143 8638 
8453,7581 4034 5895 3807 3572 6526 3565 5896 9461 8414 
8454,13671 13668 13670 6296 13672 7209 5360 508 13669 5280 
8455,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8456,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8457,14847 2835 12199 10636 12181 8638 12201 5291 2103 10227 
8458,3898 4190 4034 3940 4035 661 4361 9224 3591 4033 
8459,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
8461,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
8462,15114 15101 197 194 15100 192 15102 187 6530 12469 
8463,7496 189 197 187 7493 17597 17867 9303 194 17595 
8465,8736 8724 6296 5113 5265 7708 7310 5034 6049 16209 
8467,4657 4658 8666 12469 6526 9446 3565 7581 8008 3572 
8468,8516 4250 5417 10562 8519 4249 3642 10563 8523 6531 
8469,7693 15278 8693 10255 15308 7824 3879 8364 13258 2069 
8470,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8471,9939 8035 17871 8031 9943 16307 8034 12697 4384 10563 
8472,232 4135 25 13596 4049 4133 8184 4910 1068 3652 
8473,15207 5223 13578 1368 4748 5296 5114 14299 5112 8203 
8474,8535 8445 4844 8666 6309 10808 8526 8635 8638 13836 
8475,10067 4984 17750 17752 5297 4985 4967 3105 5113 5645 
8476,8638 10227 12469 6289 4657 5113 8666 2301 197 9461 
8477,3565 12815 5189 3593 8982 7662 735 3514 5297 5192 
8478,6404 10227 4410 4279 4844 8666 4280 7581 8638 5113 
8479,4901 12267 866 11137 3193 1887 8640 16735 15702 4145 
8480,2505 2116 2506 5113 2752 2783 2591 6289 4057 8481 
8481,4034 15892 9229 8445 7659 7661 187 7662 8483 3898 
8482,8516 7495 7493 8508 3842 8519 6391 3654 8445 5752 
8483,10067 5143 8565 7455 4844 5142 5281 10227 4762 7581 
8484,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
8485,14779 10949 15150 1276 2537 15164 2674 18191 13889 8605 
8486,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8487,4657 4634 1689 1690 9655 5112 4728 5113 6018 6289 
8488,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8489,15899 1231 16634 15147 2829 5524 6433 3833 11181 14826 
8490,6404 18157 8638 6289 8635 6793 5113 6901 8261 8259 
8491,6207 4346 6203 6204 6201 6200 4357 16376 17870 5346 
8492,189 197 194 187 10141 3105 8638 15892 8483 14315 
8493,379 18100 18101 5100 18096 18098 18092 18097 18095 382 
8494,17989 253 17953 9196 3866 254 17707 4855 10404 2669 
8495,5273 5562 9132 3805 5561 5044 5649 9128 5657 5650 
8496,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8497,3565 3572 11733 6526 11734 739 17550 737 15908 7885 
8498,10068 197 189 194 3806 5297 1944 9476 10466 8483 
8499,12297 10668 16474 11807 16130 16124 7679 18112 4891 7329 
8500,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
8501,7496 189 187 7493 194 8347 192 5752 3842 3655 
8502,9204 9203 9202 9206 18098 9201 3565 4629 9208 8982 
8503,5920 5922 5919 3647 4280 7712 16654 6553 488 7387 
8504,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
8505,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
8506,17507 15458 17505 4691 17509 17508 4693 7581 4696 2301 
8507,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8508,9199 9203 9206 9202 4728 9201 8666 12469 4638 15496 
8509,3565 9093 10068 3572 189 16293 15101 187 194 15099 
8510,5191 5189 6296 5190 3555 7708 5672 8978 3556 4770 
8511,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
8512,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8513,15152 11905 15151 13894 8656 15149 1915 5885 11101 5884 
8514,10068 12355 12358 10528 1111 2301 197 4634 194 9303 
8515,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8516,6374 10257 6259 4299 9051 5671 3648 6373 5623 2673 
8517,10846 3566 4483 3572 7706 16185 4310 4221 2289 16767 
8518,3568 8445 3569 5297 15120 197 187 4844 15205 15119 
8519,8666 4199 7581 8667 7399 10227 8526 8635 5897 4153 
8520,4983 4985 4127 12704 4640 16278 8620 3738 3997 4202 
8521,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8522,4803 6281 3565 6516 12027 5411 7606 3548 4153 15205 
8523,12815 197 189 5203 194 192 5202 4767 5204 2900 
8524,1689 1691 14319 17870 5113 4357 4346 8483 8904 8909 
8525,4634 4658 10068 4762 9126 5147 5142 5128 8666 8638 
8526,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8527,15908 736 739 2301 13837 735 738 4984 737 5142 
8528,3922 4361 17955 8481 5113 6289 197 8982 10466 6292 
8529,4035 16661 3922 7329 9229 4365 6202 2467 4033 4194 
8530,8858 8857 4309 8853 8856 5297 10564 15892 189 8855 
8531,6526 8414 8922 5897 17995 8926 6528 15100 12469 8417 
8532,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8533,725 5508 7493 5561 17836 3842 3654 18179 1212 3655 
8534,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8535,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
8536,5297 3898 4034 4033 4365 948 4314 5143 4763 4035 
8537,8564 8483 10141 3105 8638 8563 15892 8567 14315 8570 
8538,4629 7495 3842 3806 5741 3838 5737 7623 4687 5743 
8539,10067 189 187 192 194 4748 2233 4713 4711 4767 
8540,11734 15102 5274 15099 15100 15908 735 736 739 13838 
8541,8506 552 566 17290 2408 14362 8455 4220 3604 16373 
8542,4280 4359 16176 4977 5645 18179 15892 5294 16376 16179 
8543,8163 8165 18096 18101 18098 7661 7657 7662 5728 4691 
8544,4778 3565 6526 75 12469 6229 3572 3566 8414 9303 
8545,7496 15385 3842 3654 11191 5113 3655 4010 10068 6289 
8546,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8547,189 3565 192 10068 10466 4280 10227 5113 5297 5920 
8548,8186 10466 7651 8856 7706 10141 8854 8858 3568 8857 
8549,5196 4768 5572 11833 5222 7594 5568 5465 11844 5573 
8550,3105 8854 10142 14847 8856 14876 14845 13054 14865 4057 
8551,4629 17351 3807 5508 5562 1212 6202 8940 724 5554 
8552,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
8553,10227 17955 8638 7581 5113 6404 6289 8635 2301 4410 
8554,8506 8505 8519 5297 8523 8508 5294 5301 15325 15327 
8555,3529 3528 5562 4280 3527 4019 3534 3536 5561 6985 
8556,5190 18176 5191 5192 2301 4762 7192 18352 7199 9461 
8557,144 5645 7310 3806 3785 8186 10466 6292 12037 187 
8558,6172 7662 7659 6170 6173 4687 7661 7642 4691 197 
8559,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8561,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8562,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8565,5119 16862 16794 16934 16881 13419 17042 16902 13435 16877 
8566,8638 10227 12469 6289 4657 5113 8666 2301 197 9461 
8567,15114 9303 11214 9126 12469 5895 10227 9461 5896 9475 
8568,7657 7662 7659 5294 5297 3654 7688 7495 3842 7496 
8569,3572 3566 8638 8666 7581 5562 5142 8526 3593 4755 
8570,8445 8483 9013 10116 4059 13836 8641 8841 5044 5327 
8571,4634 4658 4724 8308 8309 16178 4722 16179 4638 4738 
8572,8309 7375 7374 9302 3806 7659 8506 7657 18148 7661 
8573,5090 4640 4669 8445 17972 4844 8564 8666 4808 8526 
8574,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
8575,18150 18235 18233 18236 18230 18234 18231 4769 3785 8737 
